image,mask
training_data/images/real_4_15.jpg,training_data/masks/mask_4_15_0.jpg
training_data/images/real_4_15.jpg,training_data/masks/mask_4_15_1.jpg
training_data/images/real_4_16.jpg,training_data/masks/mask_4_16_0.jpg
training_data/images/real_4_16.jpg,training_data/masks/mask_4_16_1.jpg
training_data/images/real_4_17.jpg,training_data/masks/mask_4_17_0.jpg
training_data/images/real_4_18.jpg,training_data/masks/mask_4_18_0.jpg
training_data/images/real_4_18.jpg,training_data/masks/mask_4_18_1.jpg
training_data/images/real_4_19.jpg,training_data/masks/mask_4_19_0.jpg
training_data/images/real_4_19.jpg,training_data/masks/mask_4_19_1.jpg
training_data/images/real_4_20.jpg,training_data/masks/mask_4_20_0.jpg
training_data/images/real_4_20.jpg,training_data/masks/mask_4_20_1.jpg
training_data/images/real_4_21.jpg,training_data/masks/mask_4_21_0.jpg
training_data/images/real_4_21.jpg,training_data/masks/mask_4_21_1.jpg
training_data/images/real_4_22.jpg,training_data/masks/mask_4_22_0.jpg
training_data/images/real_4_22.jpg,training_data/masks/mask_4_22_1.jpg
training_data/images/real_4_23.jpg,training_data/masks/mask_4_23_0.jpg
training_data/images/real_4_23.jpg,training_data/masks/mask_4_23_1.jpg
training_data/images/real_4_24.jpg,training_data/masks/mask_4_24_0.jpg
training_data/images/real_4_24.jpg,training_data/masks/mask_4_24_1.jpg
training_data/images/real_4_25.jpg,training_data/masks/mask_4_25_0.jpg
training_data/images/real_4_25.jpg,training_data/masks/mask_4_25_1.jpg
training_data/images/real_4_26.jpg,training_data/masks/mask_4_26_0.jpg
training_data/images/real_4_26.jpg,training_data/masks/mask_4_26_1.jpg
training_data/images/real_4_27.jpg,training_data/masks/mask_4_27_0.jpg
training_data/images/real_4_27.jpg,training_data/masks/mask_4_27_1.jpg
training_data/images/real_4_28.jpg,training_data/masks/mask_4_28_0.jpg
training_data/images/real_4_28.jpg,training_data/masks/mask_4_28_1.jpg
training_data/images/real_4_29.jpg,training_data/masks/mask_4_29_0.jpg
training_data/images/real_4_30.jpg,training_data/masks/mask_4_30_0.jpg
training_data/images/real_4_30.jpg,training_data/masks/mask_4_30_1.jpg
training_data/images/real_4_31.jpg,training_data/masks/mask_4_31_0.jpg
training_data/images/real_4_31.jpg,training_data/masks/mask_4_31_1.jpg
training_data/images/real_4_32.jpg,training_data/masks/mask_4_32_0.jpg
training_data/images/real_4_32.jpg,training_data/masks/mask_4_32_1.jpg
training_data/images/real_4_33.jpg,training_data/masks/mask_4_33_0.jpg
training_data/images/real_4_33.jpg,training_data/masks/mask_4_33_1.jpg
training_data/images/real_4_34.jpg,training_data/masks/mask_4_34_0.jpg
training_data/images/real_4_34.jpg,training_data/masks/mask_4_34_1.jpg
training_data/images/real_4_35.jpg,training_data/masks/mask_4_35_0.jpg
training_data/images/real_4_35.jpg,training_data/masks/mask_4_35_1.jpg
training_data/images/real_4_36.jpg,training_data/masks/mask_4_36_0.jpg
training_data/images/real_4_36.jpg,training_data/masks/mask_4_36_1.jpg
training_data/images/real_4_37.jpg,training_data/masks/mask_4_37_0.jpg
training_data/images/real_4_37.jpg,training_data/masks/mask_4_37_1.jpg
training_data/images/real_4_38.jpg,training_data/masks/mask_4_38_0.jpg
training_data/images/real_4_38.jpg,training_data/masks/mask_4_38_1.jpg
training_data/images/real_4_39.jpg,training_data/masks/mask_4_39_0.jpg
training_data/images/real_4_39.jpg,training_data/masks/mask_4_39_1.jpg
training_data/images/real_4_40.jpg,training_data/masks/mask_4_40_0.jpg
training_data/images/real_4_41.jpg,training_data/masks/mask_4_41_0.jpg
training_data/images/real_4_41.jpg,training_data/masks/mask_4_41_1.jpg
training_data/images/real_4_42.jpg,training_data/masks/mask_4_42_0.jpg
training_data/images/real_4_42.jpg,training_data/masks/mask_4_42_1.jpg
training_data/images/real_4_43.jpg,training_data/masks/mask_4_43_0.jpg
training_data/images/real_4_43.jpg,training_data/masks/mask_4_43_1.jpg
training_data/images/real_4_44.jpg,training_data/masks/mask_4_44_0.jpg
training_data/images/real_4_44.jpg,training_data/masks/mask_4_44_1.jpg
training_data/images/real_4_45.jpg,training_data/masks/mask_4_45_0.jpg
training_data/images/real_4_45.jpg,training_data/masks/mask_4_45_1.jpg
training_data/images/real_4_46.jpg,training_data/masks/mask_4_46_0.jpg
training_data/images/real_4_46.jpg,training_data/masks/mask_4_46_1.jpg
training_data/images/real_4_47.jpg,training_data/masks/mask_4_47_0.jpg
training_data/images/real_4_47.jpg,training_data/masks/mask_4_47_1.jpg
training_data/images/real_4_48.jpg,training_data/masks/mask_4_48_0.jpg
training_data/images/real_4_48.jpg,training_data/masks/mask_4_48_1.jpg
training_data/images/real_4_49.jpg,training_data/masks/mask_4_49_0.jpg
training_data/images/real_4_49.jpg,training_data/masks/mask_4_49_1.jpg
training_data/images/real_4_50.jpg,training_data/masks/mask_4_50_0.jpg
training_data/images/real_4_50.jpg,training_data/masks/mask_4_50_1.jpg
training_data/images/real_4_51.jpg,training_data/masks/mask_4_51_0.jpg
training_data/images/real_4_51.jpg,training_data/masks/mask_4_51_1.jpg
training_data/images/real_4_52.jpg,training_data/masks/mask_4_52_0.jpg
training_data/images/real_4_53.jpg,training_data/masks/mask_4_53_0.jpg
training_data/images/real_4_53.jpg,training_data/masks/mask_4_53_1.jpg
training_data/images/real_4_54.jpg,training_data/masks/mask_4_54_0.jpg
training_data/images/real_4_54.jpg,training_data/masks/mask_4_54_1.jpg
training_data/images/real_4_55.jpg,training_data/masks/mask_4_55_0.jpg
training_data/images/real_4_55.jpg,training_data/masks/mask_4_55_1.jpg
training_data/images/real_4_56.jpg,training_data/masks/mask_4_56_0.jpg
training_data/images/real_4_56.jpg,training_data/masks/mask_4_56_1.jpg
training_data/images/real_4_57.jpg,training_data/masks/mask_4_57_0.jpg
training_data/images/real_4_57.jpg,training_data/masks/mask_4_57_1.jpg
training_data/images/real_5_9.jpg,training_data/masks/mask_5_9_0.jpg
training_data/images/real_5_9.jpg,training_data/masks/mask_5_9_1.jpg
training_data/images/real_5_10.jpg,training_data/masks/mask_5_10_0.jpg
training_data/images/real_5_10.jpg,training_data/masks/mask_5_10_1.jpg
training_data/images/real_5_11.jpg,training_data/masks/mask_5_11_0.jpg
training_data/images/real_5_11.jpg,training_data/masks/mask_5_11_1.jpg
training_data/images/real_5_12.jpg,training_data/masks/mask_5_12_0.jpg
training_data/images/real_5_12.jpg,training_data/masks/mask_5_12_1.jpg
training_data/images/real_5_13.jpg,training_data/masks/mask_5_13_0.jpg
training_data/images/real_5_13.jpg,training_data/masks/mask_5_13_1.jpg
training_data/images/real_5_14.jpg,training_data/masks/mask_5_14_0.jpg
training_data/images/real_5_14.jpg,training_data/masks/mask_5_14_1.jpg
training_data/images/real_5_15.jpg,training_data/masks/mask_5_15_0.jpg
training_data/images/real_5_15.jpg,training_data/masks/mask_5_15_1.jpg
training_data/images/real_5_16.jpg,training_data/masks/mask_5_16_0.jpg
training_data/images/real_5_16.jpg,training_data/masks/mask_5_16_1.jpg
training_data/images/real_5_17.jpg,training_data/masks/mask_5_17_0.jpg
training_data/images/real_5_18.jpg,training_data/masks/mask_5_18_0.jpg
training_data/images/real_5_18.jpg,training_data/masks/mask_5_18_1.jpg
training_data/images/real_5_19.jpg,training_data/masks/mask_5_19_0.jpg
training_data/images/real_5_19.jpg,training_data/masks/mask_5_19_1.jpg
training_data/images/real_5_20.jpg,training_data/masks/mask_5_20_0.jpg
training_data/images/real_5_20.jpg,training_data/masks/mask_5_20_1.jpg
training_data/images/real_5_21.jpg,training_data/masks/mask_5_21_0.jpg
training_data/images/real_5_21.jpg,training_data/masks/mask_5_21_1.jpg
training_data/images/real_5_22.jpg,training_data/masks/mask_5_22_0.jpg
training_data/images/real_5_22.jpg,training_data/masks/mask_5_22_1.jpg
training_data/images/real_5_23.jpg,training_data/masks/mask_5_23_0.jpg
training_data/images/real_5_23.jpg,training_data/masks/mask_5_23_1.jpg
training_data/images/real_5_24.jpg,training_data/masks/mask_5_24_0.jpg
training_data/images/real_5_24.jpg,training_data/masks/mask_5_24_1.jpg
training_data/images/real_5_25.jpg,training_data/masks/mask_5_25_0.jpg
training_data/images/real_5_25.jpg,training_data/masks/mask_5_25_1.jpg
training_data/images/real_5_26.jpg,training_data/masks/mask_5_26_0.jpg
training_data/images/real_5_26.jpg,training_data/masks/mask_5_26_1.jpg
training_data/images/real_5_27.jpg,training_data/masks/mask_5_27_0.jpg
training_data/images/real_5_27.jpg,training_data/masks/mask_5_27_1.jpg
training_data/images/real_5_28.jpg,training_data/masks/mask_5_28_0.jpg
training_data/images/real_5_28.jpg,training_data/masks/mask_5_28_1.jpg
training_data/images/real_5_29.jpg,training_data/masks/mask_5_29_0.jpg
training_data/images/real_5_30.jpg,training_data/masks/mask_5_30_0.jpg
training_data/images/real_5_30.jpg,training_data/masks/mask_5_30_1.jpg
training_data/images/real_5_31.jpg,training_data/masks/mask_5_31_0.jpg
training_data/images/real_5_31.jpg,training_data/masks/mask_5_31_1.jpg
training_data/images/real_5_32.jpg,training_data/masks/mask_5_32_0.jpg
training_data/images/real_5_32.jpg,training_data/masks/mask_5_32_1.jpg
training_data/images/real_5_33.jpg,training_data/masks/mask_5_33_0.jpg
training_data/images/real_5_33.jpg,training_data/masks/mask_5_33_1.jpg
training_data/images/real_5_34.jpg,training_data/masks/mask_5_34_0.jpg
training_data/images/real_5_34.jpg,training_data/masks/mask_5_34_1.jpg
training_data/images/real_5_35.jpg,training_data/masks/mask_5_35_0.jpg
training_data/images/real_5_35.jpg,training_data/masks/mask_5_35_1.jpg
training_data/images/real_5_36.jpg,training_data/masks/mask_5_36_0.jpg
training_data/images/real_5_36.jpg,training_data/masks/mask_5_36_1.jpg
training_data/images/real_5_37.jpg,training_data/masks/mask_5_37_0.jpg
training_data/images/real_5_37.jpg,training_data/masks/mask_5_37_1.jpg
training_data/images/real_5_38.jpg,training_data/masks/mask_5_38_0.jpg
training_data/images/real_5_38.jpg,training_data/masks/mask_5_38_1.jpg
training_data/images/real_5_39.jpg,training_data/masks/mask_5_39_0.jpg
training_data/images/real_5_39.jpg,training_data/masks/mask_5_39_1.jpg
training_data/images/real_5_40.jpg,training_data/masks/mask_5_40_0.jpg
training_data/images/real_5_41.jpg,training_data/masks/mask_5_41_0.jpg
training_data/images/real_5_41.jpg,training_data/masks/mask_5_41_1.jpg
training_data/images/real_5_42.jpg,training_data/masks/mask_5_42_0.jpg
training_data/images/real_5_42.jpg,training_data/masks/mask_5_42_1.jpg
training_data/images/real_5_43.jpg,training_data/masks/mask_5_43_0.jpg
training_data/images/real_5_43.jpg,training_data/masks/mask_5_43_1.jpg
training_data/images/real_5_44.jpg,training_data/masks/mask_5_44_0.jpg
training_data/images/real_5_44.jpg,training_data/masks/mask_5_44_1.jpg
training_data/images/real_5_45.jpg,training_data/masks/mask_5_45_0.jpg
training_data/images/real_5_45.jpg,training_data/masks/mask_5_45_1.jpg
training_data/images/real_5_46.jpg,training_data/masks/mask_5_46_0.jpg
training_data/images/real_5_46.jpg,training_data/masks/mask_5_46_1.jpg
training_data/images/real_5_47.jpg,training_data/masks/mask_5_47_0.jpg
training_data/images/real_5_47.jpg,training_data/masks/mask_5_47_1.jpg
training_data/images/real_5_48.jpg,training_data/masks/mask_5_48_0.jpg
training_data/images/real_5_48.jpg,training_data/masks/mask_5_48_1.jpg
training_data/images/real_5_49.jpg,training_data/masks/mask_5_49_0.jpg
training_data/images/real_5_49.jpg,training_data/masks/mask_5_49_1.jpg
training_data/images/real_5_50.jpg,training_data/masks/mask_5_50_0.jpg
training_data/images/real_5_50.jpg,training_data/masks/mask_5_50_1.jpg
training_data/images/real_5_51.jpg,training_data/masks/mask_5_51_0.jpg
training_data/images/real_5_51.jpg,training_data/masks/mask_5_51_1.jpg
training_data/images/real_5_52.jpg,training_data/masks/mask_5_52_0.jpg
training_data/images/real_5_53.jpg,training_data/masks/mask_5_53_0.jpg
training_data/images/real_5_53.jpg,training_data/masks/mask_5_53_1.jpg
training_data/images/real_5_54.jpg,training_data/masks/mask_5_54_0.jpg
training_data/images/real_5_54.jpg,training_data/masks/mask_5_54_1.jpg
training_data/images/real_5_55.jpg,training_data/masks/mask_5_55_0.jpg
training_data/images/real_5_55.jpg,training_data/masks/mask_5_55_1.jpg
training_data/images/real_5_56.jpg,training_data/masks/mask_5_56_0.jpg
training_data/images/real_5_56.jpg,training_data/masks/mask_5_56_1.jpg
training_data/images/real_5_57.jpg,training_data/masks/mask_5_57_0.jpg
training_data/images/real_5_57.jpg,training_data/masks/mask_5_57_1.jpg
training_data/images/real_6_9.jpg,training_data/masks/mask_6_9_0.jpg
training_data/images/real_6_9.jpg,training_data/masks/mask_6_9_1.jpg
training_data/images/real_6_10.jpg,training_data/masks/mask_6_10_0.jpg
training_data/images/real_6_10.jpg,training_data/masks/mask_6_10_1.jpg
training_data/images/real_6_11.jpg,training_data/masks/mask_6_11_0.jpg
training_data/images/real_6_11.jpg,training_data/masks/mask_6_11_1.jpg
training_data/images/real_6_12.jpg,training_data/masks/mask_6_12_0.jpg
training_data/images/real_6_12.jpg,training_data/masks/mask_6_12_1.jpg
training_data/images/real_6_13.jpg,training_data/masks/mask_6_13_0.jpg
training_data/images/real_6_13.jpg,training_data/masks/mask_6_13_1.jpg
training_data/images/real_6_14.jpg,training_data/masks/mask_6_14_0.jpg
training_data/images/real_6_14.jpg,training_data/masks/mask_6_14_1.jpg
training_data/images/real_6_15.jpg,training_data/masks/mask_6_15_0.jpg
training_data/images/real_6_15.jpg,training_data/masks/mask_6_15_1.jpg
training_data/images/real_6_16.jpg,training_data/masks/mask_6_16_0.jpg
training_data/images/real_6_16.jpg,training_data/masks/mask_6_16_1.jpg
training_data/images/real_6_17.jpg,training_data/masks/mask_6_17_0.jpg
training_data/images/real_6_18.jpg,training_data/masks/mask_6_18_0.jpg
training_data/images/real_6_18.jpg,training_data/masks/mask_6_18_1.jpg
training_data/images/real_6_19.jpg,training_data/masks/mask_6_19_0.jpg
training_data/images/real_6_19.jpg,training_data/masks/mask_6_19_1.jpg
training_data/images/real_6_20.jpg,training_data/masks/mask_6_20_0.jpg
training_data/images/real_6_20.jpg,training_data/masks/mask_6_20_1.jpg
training_data/images/real_6_21.jpg,training_data/masks/mask_6_21_0.jpg
training_data/images/real_6_21.jpg,training_data/masks/mask_6_21_1.jpg
training_data/images/real_6_22.jpg,training_data/masks/mask_6_22_0.jpg
training_data/images/real_6_22.jpg,training_data/masks/mask_6_22_1.jpg
training_data/images/real_6_23.jpg,training_data/masks/mask_6_23_0.jpg
training_data/images/real_6_23.jpg,training_data/masks/mask_6_23_1.jpg
training_data/images/real_6_24.jpg,training_data/masks/mask_6_24_0.jpg
training_data/images/real_6_24.jpg,training_data/masks/mask_6_24_1.jpg
training_data/images/real_6_25.jpg,training_data/masks/mask_6_25_0.jpg
training_data/images/real_6_25.jpg,training_data/masks/mask_6_25_1.jpg
training_data/images/real_6_26.jpg,training_data/masks/mask_6_26_0.jpg
training_data/images/real_6_26.jpg,training_data/masks/mask_6_26_1.jpg
training_data/images/real_6_27.jpg,training_data/masks/mask_6_27_0.jpg
training_data/images/real_6_27.jpg,training_data/masks/mask_6_27_1.jpg
training_data/images/real_6_28.jpg,training_data/masks/mask_6_28_0.jpg
training_data/images/real_6_28.jpg,training_data/masks/mask_6_28_1.jpg
training_data/images/real_6_29.jpg,training_data/masks/mask_6_29_0.jpg
training_data/images/real_6_30.jpg,training_data/masks/mask_6_30_0.jpg
training_data/images/real_6_30.jpg,training_data/masks/mask_6_30_1.jpg
training_data/images/real_6_31.jpg,training_data/masks/mask_6_31_0.jpg
training_data/images/real_6_31.jpg,training_data/masks/mask_6_31_1.jpg
training_data/images/real_6_32.jpg,training_data/masks/mask_6_32_0.jpg
training_data/images/real_6_32.jpg,training_data/masks/mask_6_32_1.jpg
training_data/images/real_6_33.jpg,training_data/masks/mask_6_33_0.jpg
training_data/images/real_6_33.jpg,training_data/masks/mask_6_33_1.jpg
training_data/images/real_6_34.jpg,training_data/masks/mask_6_34_0.jpg
training_data/images/real_6_34.jpg,training_data/masks/mask_6_34_1.jpg
training_data/images/real_6_35.jpg,training_data/masks/mask_6_35_0.jpg
training_data/images/real_6_35.jpg,training_data/masks/mask_6_35_1.jpg
training_data/images/real_6_36.jpg,training_data/masks/mask_6_36_0.jpg
training_data/images/real_6_36.jpg,training_data/masks/mask_6_36_1.jpg
training_data/images/real_6_37.jpg,training_data/masks/mask_6_37_0.jpg
training_data/images/real_6_37.jpg,training_data/masks/mask_6_37_1.jpg
training_data/images/real_6_38.jpg,training_data/masks/mask_6_38_0.jpg
training_data/images/real_6_38.jpg,training_data/masks/mask_6_38_1.jpg
training_data/images/real_6_39.jpg,training_data/masks/mask_6_39_0.jpg
training_data/images/real_6_39.jpg,training_data/masks/mask_6_39_1.jpg
training_data/images/real_6_40.jpg,training_data/masks/mask_6_40_0.jpg
training_data/images/real_6_41.jpg,training_data/masks/mask_6_41_0.jpg
training_data/images/real_6_41.jpg,training_data/masks/mask_6_41_1.jpg
training_data/images/real_6_42.jpg,training_data/masks/mask_6_42_0.jpg
training_data/images/real_6_42.jpg,training_data/masks/mask_6_42_1.jpg
training_data/images/real_6_43.jpg,training_data/masks/mask_6_43_0.jpg
training_data/images/real_6_43.jpg,training_data/masks/mask_6_43_1.jpg
training_data/images/real_6_44.jpg,training_data/masks/mask_6_44_0.jpg
training_data/images/real_6_44.jpg,training_data/masks/mask_6_44_1.jpg
training_data/images/real_6_45.jpg,training_data/masks/mask_6_45_0.jpg
training_data/images/real_6_45.jpg,training_data/masks/mask_6_45_1.jpg
